"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSMUSG00000083816"	2.97295014599769	0.61310320186404	1.41668507107393	0.432773108422235	0.665179611511346	NA
"ENSMUSG00000031303"	12.5082607672164	-0.278090796450624	0.642598442544074	-0.432759835753181	0.665189254896463	NA
"ENSMUSG00000019856"	0.645710119795297	1.33232332916434	3.07945120323255	0.432649599307105	0.665269350384979	NA
"ENSMUSG00000066838"	38.1545724084872	-0.165306299893074	0.382222807024311	-0.432486750803857	0.665387679680056	0.925513367159081
"ENSMUSG00000019761"	10.611423165155	0.325789920068941	0.753445804460308	0.432399939239563	0.665450762272928	NA
"ENSMUSG00000022983"	234.656296250282	-0.112117067473733	0.259306661951911	-0.432372491434585	0.665470708019738	0.925513367159081
"ENSMUSG00000025245"	66.2302826786402	0.149601340429729	0.346098730500926	0.432250474346448	0.665559378155045	0.925513367159081
"ENSMUSG00000075144"	1.86257955414802	0.770531000764485	1.78315165501856	0.432117480639338	0.665656030354635	NA
"ENSMUSG00000015943"	45.7177308369977	0.182290832744918	0.421858916868123	0.432113262173628	0.665659096184495	0.925517899998584
"ENSMUSG00000051166"	7.05533085950251	0.467106845422179	1.08111463598288	0.432060421601374	0.665697499294166	NA
"ENSMUSG00000020926"	0.650291036593663	-1.52479664255833	3.52930820634805	-0.432038392061006	0.665713510031796	NA
"ENSMUSG00000041849"	15.1502866083693	0.319547675458359	0.73991043280969	0.431873455608578	0.665833388198465	NA
"ENSMUSG00000033450"	2.67694689943776	-0.726110633240372	1.68178736409951	-0.431749368998951	0.665923581745643	NA
"ENSMUSG00000024381"	49.5522294820441	0.149200090127577	0.345577710829551	0.431741068512278	0.665929615206759	0.925759875095458
"ENSMUSG00000070709"	30.9440245389383	-0.208105311484609	0.482110542088135	-0.431654762377226	0.665992350726319	NA
"ENSMUSG00000032507"	0.750694819766497	1.27741804485234	2.95952368913305	0.431629606325788	0.666010636980521	NA
"ENSMUSG00000030074"	1.00047300533288	-1.04407534634153	2.41919188580319	-0.431580211751121	0.666046543103667	NA
"ENSMUSG00000058613"	2.17621742935873	-0.802956593742368	1.86053331396975	-0.431573349272166	0.666051531667847	NA
"ENSMUSG00000027950"	19.1558530235684	0.23940353349745	0.554765871512633	0.43153976441393	0.66607594583132	NA
"ENSMUSG00000002769"	1.0009861812817	-1.04331534035841	2.4189613241012	-0.431307160624435	0.666245044447995	NA
"ENSMUSG00000095717"	0.315736647905336	1.74272897837307	4.04067655106455	0.431296332767328	0.666252916511478	NA
"ENSMUSG00000018916"	0.315692008974291	1.74258688079338	4.04071349976001	0.431257222492234	0.666281350751127	NA
"ENSMUSG00000020089"	681.000516521407	-0.074288017282752	0.172319026229342	-0.431107457535658	0.666390238404795	0.926266020207737
"ENSMUSG00000099842"	1.44805862280079	0.926585781024176	2.14936850976023	0.431096750890586	0.666398023014881	NA
"ENSMUSG00000024136"	4.99871525387093	-0.478309673735539	1.10980199485756	-0.430986496647023	0.666478188992863	NA
"ENSMUSG00000098895"	1.81582387153005	0.755524346471962	1.75309180393453	0.430966789517988	0.666492518468715	NA
"ENSMUSG00000061882"	7.63120241444267	-0.348570755182757	0.808964310220742	-0.430885208134389	0.666551839335706	NA
"ENSMUSG00000050017"	319.083521855914	0.0775343341096488	0.180022787167917	0.43069177702114	0.666692498646156	0.926551929969564
"ENSMUSG00000033569"	0.613962204660065	1.56225507965114	3.62733543603171	0.430689443312207	0.666694195745059	NA
"ENSMUSG00000020241"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310083	NA
"ENSMUSG00000037138"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310083	NA
"ENSMUSG00000044708"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310083	NA
"ENSMUSG00000106447"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310083	NA
"ENSMUSG00000021255"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000031325"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000034520"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000037196"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000062036"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000066366"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000078365"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000078576"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000089645"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000090152"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000092350"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000097255"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000103567"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000105588"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000109493"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000111973"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000001986"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000010044"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000021209"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000021534"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000028546"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000041377"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000043648"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000044092"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000047307"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000055882"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000063902"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000064208"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000082990"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000085116"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000092344"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000095620"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000099591"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000099858"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000103677"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000111662"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000114829"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000115378"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000115688"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000116330"	0.315067982758906	1.74011942557115	4.04094464799774	0.430621940449832	0.666743285310084	NA
"ENSMUSG00000005611"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000022894"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000028950"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000035298"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000042515"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000044820"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000054885"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000061086"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000069011"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000073774"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000079941"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000083435"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000083708"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000096576"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000097937"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000000126"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000015476"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000021388"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000024409"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000026468"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000029712"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000030170"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000042988"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000045875"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000046486"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000052142"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000062563"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000064213"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000082101"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000091573"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000106067"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000000555"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000025658"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000048022"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000062296"	0.315067982758906	1.74011942557115	4.04094464799775	0.430621940449831	0.666743285310084	NA
"ENSMUSG00000031662"	64.916489511381	0.154894071777495	0.359884190334235	0.430399767307479	0.666904864578188	0.926594475905686
"ENSMUSG00000061451"	2.63731386590896	0.635727515053097	1.47733831968555	0.430319518949736	0.666963230385869	NA
"ENSMUSG00000107437"	0.313959238490258	1.7385975098551	4.04154821966582	0.430181063136952	0.667063936067923	NA
"ENSMUSG00000108105"	0.313959238490258	1.7385975098551	4.04154821966582	0.430181063136952	0.667063936067923	NA
"ENSMUSG00000056921"	1.0017994529788	-1.04020125497302	2.41841187670627	-0.430117493629623	0.667110175287993	NA
"ENSMUSG00000001403"	158.125922441182	-0.121367949973843	0.28219468874959	-0.430085876214139	0.6671331736503	0.926594475905686
"ENSMUSG00000004319"	576.552556881957	0.0647097680811995	0.150479867378578	0.430022761240227	0.667179084126678	0.926594475905686
"ENSMUSG00000026662"	144.117023737878	-0.0942369804466993	0.21930747869769	-0.429702539130473	0.667412036154424	0.926594475905686
"ENSMUSG00000030523"	0.314198530118225	1.73634925932969	4.04137514310908	0.429643177840179	0.667455223244077	NA
"ENSMUSG00000060703"	2.08836308628299	-0.722124274660832	1.68089130278747	-0.429607954698387	0.667480849639399	NA
"ENSMUSG00000033813"	471.320972620151	0.0653075511035439	0.152035669279003	0.429554139586133	0.667520003265304	0.926594475905686
"ENSMUSG00000032399"	4931.98311277969	0.0575813571309498	0.134074304181696	0.429473473551773	0.667578694194755	0.926594475905686
"ENSMUSG00000095649"	149.673914389589	-0.331623468549911	0.7722675141801	-0.429415277039057	0.667621038030076	0.926594475905686
"ENSMUSG00000039765"	4.38313487109631	-0.474006399726013	1.10385240916228	-0.429411029764151	0.667624128392576	NA
"ENSMUSG00000095261"	0.313797126919099	1.73504732233434	4.04141301619567	0.42931700258827	0.667692545011611	NA
"ENSMUSG00000027824"	0.313778551721279	1.73498705215911	4.0414147701143	0.429301903132808	0.667703532025559	NA
"ENSMUSG00000040797"	0.313778548188407	1.73498704069596	4.04141477044789	0.429301900260952	0.667703534115252	NA
"ENSMUSG00000030256"	0.31377854266752	1.73498702278228	4.0414147709692	0.429301895773048	0.667703537380855	NA
"ENSMUSG00000094898"	0.313778518924897	1.73498694574433	4.04141477321112	0.429301876472776	0.667703551424609	NA
"ENSMUSG00000042918"	0.313778512001212	1.73498692327897	4.04141477386489	0.429301870844543	0.667703555519968	NA
"ENSMUSG00000020490"	0.31377850836422	1.73498691147799	4.04141477420832	0.429301867888048	0.667703557671247	NA
"ENSMUSG00000043911"	0.313778496923706	1.73498687435682	4.0414147752886	0.429301858588105	0.667703564438309	NA
"ENSMUSG00000098065"	0.313778488159082	1.73498684591815	4.0414147761162	0.429301851463381	0.667703569622581	NA
"ENSMUSG00000034958"	0.313778485389715	1.73498683693236	4.0414147763777	0.429301849212175	0.667703571260661	NA
"ENSMUSG00000027716"	0.31377848456076	1.73498683424263	4.04141477645598	0.429301848538321	0.667703571750988	NA
"ENSMUSG00000073896"	0.313778475667684	1.73498680538717	4.04141477729571	0.429301841309178	0.667703577011241	NA
"ENSMUSG00000032864"	0.313778472679329	1.73498679569082	4.04141477757789	0.429301838879957	0.667703578778852	NA
"ENSMUSG00000021758"	0.313778432843901	1.73498666643636	4.04141478133938	0.429301806497911	0.6677036023415	NA
"ENSMUSG00000050108"	0.313778429131538	1.73498665439081	4.04141478168992	0.429301803480147	0.667703604537363	NA
"ENSMUSG00000032093"	0.31377841529111	1.73498660948261	4.04141478299681	0.429301792229323	0.667703612723974	NA
"ENSMUSG00000042846"	0.313778403356375	1.73498657075784	4.04141478412376	0.429301782527628	0.667703619783368	NA
"ENSMUSG00000087150"	0.313778389870537	1.73498652700018	4.04141478539717	0.429301771565048	0.667703627760239	NA
"ENSMUSG00000056271"	0.313778239047486	1.7349860376228	4.04141479963875	0.429301648961616	0.667703716972072	NA
"ENSMUSG00000019987"	0.313778235348767	1.73498602562152	4.04141479998801	0.429301645954943	0.667703719159865	NA
"ENSMUSG00000052276"	0.313778217790099	1.73498596864868	4.041414801646	0.429301631681572	0.667703729545818	NA
"ENSMUSG00000091733"	0.313778212629042	1.73498595190254	4.04141480213333	0.429301627486169	0.667703732598584	NA
"ENSMUSG00000084401"	0.313778177880887	1.73498583915475	4.04141480541446	0.429301599239533	0.667703753152122	NA
"ENSMUSG00000102135"	0.313778130791994	1.73498568636481	4.04141480986086	0.429301560961157	0.667703781005211	NA
"ENSMUSG00000025573"	0.313778048696496	1.73498541998844	4.0414148176128	0.429301494226042	0.667703829564719	NA
"ENSMUSG00000083836"	0.313778039033191	1.73498538863378	4.04141481852527	0.429301486370778	0.667703835280568	NA
"ENSMUSG00000018672"	0.313778030489987	1.73498536091353	4.04141481933197	0.42930147942604	0.667703840333875	NA
"ENSMUSG00000105775"	0.313777995310531	1.73498524676627	4.04141482265382	0.429301450828791	0.667703861142536	NA
"ENSMUSG00000023274"	0.313777949274528	1.7349850973926	4.04141482700081	0.429301413406294	0.66770388837285	NA
"ENSMUSG00000070708"	0.313777941781699	1.73498507308051	4.04141482770832	0.4293014073154	0.667703892804862	NA
"ENSMUSG00000080198"	0.31377791099381	1.7349849731826	4.0414148306155	0.429301382288036	0.667703911015912	NA
"ENSMUSG00000027505"	0.313777899348128	1.73498493539569	4.04141483171515	0.429301372821303	0.667703917904339	NA
"ENSMUSG00000115188"	0.313777797900948	1.73498460622853	4.0414148412944	0.429301290355247	0.667703977910402	NA
"ENSMUSG00000090489"	0.313777786279378	1.73498456851984	4.04141484239177	0.429301280908112	0.667703984784568	NA
"ENSMUSG00000112697"	0.313777626162368	1.73498404898569	4.04141485751098	0.429301150749524	0.667704079493896	NA
"ENSMUSG00000089910"	0.313777195038835	1.73498265011173	4.04141489822028	0.429300800290455	0.667704334503933	NA
"ENSMUSG00000066116"	0.313777014281334	1.73498206360444	4.04141491528852	0.429300653353129	0.667704441422258	NA
"ENSMUSG00000030265"	420.881064986261	-0.0773379478547993	0.180150671776429	-0.429295917090875	0.667707887747131	0.926594475905686
"ENSMUSG00000026171"	73.53007420095	0.13978186956323	0.325763369258282	0.429090200907161	0.667857583178867	0.926594475905686
"ENSMUSG00000024989"	127.684957448774	0.11741954901964	0.273714829273479	0.428984974366593	0.667934159474811	0.926594475905686
"ENSMUSG00000028051"	13.3917996045122	0.332842679675301	0.775888298584567	0.42898272893469	0.667935793576065	NA
"ENSMUSG00000071324"	1.33682230132191	-1.0612545684776	2.47401645546886	-0.428960189869262	0.667952196349556	NA
"ENSMUSG00000020752"	161.990480280517	0.111947237488899	0.261007072007081	0.428904997202	0.667992363405965	0.926594475905686
"ENSMUSG00000032803"	809.76918842638	0.0609305493429009	0.142060996758601	0.428904137892528	0.667992988785181	0.926594475905686
"ENSMUSG00000092349"	1.02299012029284	-1.1449861985721	2.66956783727541	-0.428903203951052	0.667993668479553	NA
"ENSMUSG00000028820"	966.440683104384	0.0708992893244443	0.16531677741662	0.428869292230206	0.668018348589223	0.926594475905686
"ENSMUSG00000103523"	0.700240424316125	1.48152406757724	3.45496972794822	0.42880956541899	0.668061817154435	NA
"ENSMUSG00000019997"	78.4500981473997	-0.218959436884045	0.510643358013998	-0.428791314814365	0.668075099980775	0.926594475905686
"ENSMUSG00000099583"	2.2030016628542	-0.701887218228575	1.63751643658986	-0.428629113299321	0.668193155132748	NA
"ENSMUSG00000109755"	0.662444017774161	-1.50313947850933	3.50854332179427	-0.428422664520679	0.668343426648597	NA
"ENSMUSG00000111133"	2.64579688655616	-0.853253077253344	1.99191189720504	-0.428358843807596	0.66838988364714	NA
"ENSMUSG00000027170"	338.14659406154	0.069237943986052	0.161662731004092	0.428286368515571	0.668442642111634	0.926827714874408
"ENSMUSG00000021938"	90.0020513599779	-0.150006808843888	0.350263032644921	-0.428269028881381	0.668455264759228	0.926827714874408
"ENSMUSG00000026866"	2.28108320257275	0.847882230294961	1.98007842996812	0.428206386909942	0.668500866705804	NA
"ENSMUSG00000071657"	240.328690015883	-0.0820456796796437	0.191622903076981	-0.428162178748973	0.668533049989138	0.926827714874408
"ENSMUSG00000094163"	0.312573988375855	1.73032778045347	4.04186667378259	0.428101152291136	0.668577477895376	NA
"ENSMUSG00000095251"	0.312573988375855	1.73032778045347	4.04186667378259	0.428101152291136	0.668577477895376	NA
"ENSMUSG00000098678"	1.78738289717612	0.757444475346796	1.7694107146261	0.428077251418055	0.668594878299889	NA
"ENSMUSG00000095935"	0.312549758114621	1.73018874479927	4.041872699516	0.428066115245651	0.668602985759273	NA
"ENSMUSG00000001661"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000020673"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000031026"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000039639"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000042763"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000046049"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000047898"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000052025"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000056643"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000057337"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000081007"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000082792"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000084058"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000089782"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000112023"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000112245"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000113498"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000000766"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000016087"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000019848"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000022056"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000026567"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000036560"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000038704"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000043943"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000048455"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000060795"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000065999"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000066137"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000072663"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000080972"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000083276"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000090059"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000091725"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000101000"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000101387"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000102222"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000110339"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000111781"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000114549"	0.31248926778425	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000116424"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000118320"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000015242"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000015947"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000027636"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000028963"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000031654"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000031965"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000034936"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000038537"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000044217"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000047733"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000048004"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000057068"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000062369"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000066000"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000069308"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000075268"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000076928"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000080962"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
"ENSMUSG00000083431"	0.312489267784249	1.72984160046942	4.04188774616615	0.427978635010392	0.668666675274658	NA
